"http://dbpedia.org/resource/Uzbekistan","&nbsp;uzbekistan","77"
"http://dbpedia.org/resource/Serbia","&nbsp;serbia","71"
"http://dbpedia.org/resource/Zimbabwe","&nbsp;zimbabwe","193"
"http://dbpedia.org/resource/Maldives","&nbsp;maldives","90"
"http://dbpedia.org/resource/Azerbaijan","&nbsp;azerbaijan","52"
"http://dbpedia.org/resource/French_colonial_empire","&nbsp;north   africa","16"
"http://dbpedia.org/resource/Slovakia","&nbsp;slovakia","72"
"http://dbpedia.org/resource/Sudan","&nbsp;sudan","21"
"http://dbpedia.org/resource/Dominica","&nbsp;commw.   dominica","117"
"http://dbpedia.org/resource/Guinea-Bissau","&nbsp;guinea-bissau","168"
"http://dbpedia.org/resource/Fiji","&nbsp;fiji","197"
"http://dbpedia.org/resource/Kievan_Rus'","&nbsp;eastern   europe","49"
"http://dbpedia.org/resource/Trinidad_and_Tobago","&nbsp;trinidad/tobago","132"
"http://dbpedia.org/resource/Jamaica","&nbsp;jamaica","124"
"http://dbpedia.org/resource/Bermuda","&nbsp;bermuda","114"
"http://dbpedia.org/resource/Slovenia","&nbsp;slovenia","73"
"http://dbpedia.org/resource/Lithuania","&nbsp;lithuania","64"
"http://dbpedia.org/resource/Chad","&nbsp;chad","155"
"http://dbpedia.org/resource/Mauritius","&nbsp;mauritius","176"
"http://dbpedia.org/resource/Israel","&nbsp;israel","5"
"http://dbpedia.org/resource/Kazakhstan","&nbsp;kazakhstan","61"
"http://dbpedia.org/resource/Latvia","&nbsp;latvia","63"
"http://dbpedia.org/resource/Saint_Vincent_and_the_Grenadines","&nbsp;st. vincent/grenad","131"
"http://dbpedia.org/resource/Indonesia","&nbsp;indonesia","98"
"http://dbpedia.org/resource/Bolivia","&nbsp;bolivia","135"
"http://dbpedia.org/resource/Brunei","&nbsp;brunei","95"
"http://dbpedia.org/resource/Paraguay","&nbsp;paraguay","141"
"http://dbpedia.org/resource/Afghanistan","&nbsp;afghanistan","1"
"http://dbpedia.org/resource/Andorra","&nbsp;andorra","24"
"http://dbpedia.org/resource/Portugal","&nbsp;portugal","42"
"http://dbpedia.org/resource/El_Salvador","&nbsp;el salvador","119"
"http://dbpedia.org/resource/Republic_of_Macedonia","&nbsp;macedonia","65"
"http://dbpedia.org/resource/Comoros","&nbsp;comoros","156"
"http://dbpedia.org/resource/Tunisia","&nbsp;tunisia","22"
"http://dbpedia.org/resource/Eritrea","&nbsp;eritrea","162"
"http://dbpedia.org/resource/Somalia","&nbsp;somalia","186"
"http://dbpedia.org/resource/Lesotho","&nbsp;lesotho","170"
"http://dbpedia.org/resource/Vietnam","&nbsp;viet nam","105"
"http://dbpedia.org/resource/Antarctica","&nbsp;antarctica","212"
"http://dbpedia.org/resource/Kyrgyzstan","&nbsp;kyrgyzstan","62"
"http://dbpedia.org/resource/Bosnia_and_Herzegovina","&nbsp;bosnia/herzegovina","54"
"http://dbpedia.org/resource/Qatar","&nbsp;qatar","10"
"http://dbpedia.org/resource/Belarus","&nbsp;belarus","53"
"http://dbpedia.org/resource/Viceroyalty_of_Peru","&nbsp;south   america","133"
"http://dbpedia.org/resource/Republic_of_Ireland","&nbsp;ireland","34"
"http://dbpedia.org/resource/Australia","&nbsp;australia","195"
"http://dbpedia.org/resource/New_Caledonia","&nbsp;new caledonia","202"
"http://dbpedia.org/resource/Monaco","&nbsp;monaco","39"
"http://dbpedia.org/resource/Cameroon","&nbsp;cameroon","152"
"http://dbpedia.org/resource/Georgia_(country)","&nbsp;georgia","59"
"http://dbpedia.org/resource/Barbados","&nbsp;barbados","112"
"http://dbpedia.org/resource/Finland","&nbsp;finland","29"
"http://dbpedia.org/resource/Algeria","&nbsp;algeria","17"
"http://dbpedia.org/resource/Guinea","&nbsp;guinea","167"
"http://dbpedia.org/resource/Mali","&nbsp;mali","174"
"http://dbpedia.org/resource/Albania","&nbsp;albania","50"
"http://dbpedia.org/resource/Nigeria","&nbsp;nigeria","180"
"http://dbpedia.org/resource/Association_of_Southeast_Asian_Nations","&nbsp;east   asia","78"
"http://dbpedia.org/resource/Iran","&nbsp;iran","3"
"http://dbpedia.org/resource/Venezuela","&nbsp;venezuela","145"
"http://dbpedia.org/resource/Pakistan","&nbsp;pakistan","92"
"http://dbpedia.org/resource/Oceania","&nbsp;oceania","194"
"http://dbpedia.org/resource/China","&nbsp;peop. rep.   china","80"
"http://dbpedia.org/resource/Thailand","&nbsp;thailand","104"
"http://dbpedia.org/resource/Sweden","&nbsp;sweden","45"
"http://dbpedia.org/resource/Czech_Republic","&nbsp;czech republic","57"
"http://dbpedia.org/resource/Liberia","&nbsp;liberia","171"
"http://dbpedia.org/resource/Democratic_Republic_of_the_Congo","&nbsp;congo   dem. rep.","157"
"http://dbpedia.org/resource/Montenegro","&nbsp;montenegro","67"
"http://dbpedia.org/resource/Panama","&nbsp;panama","127"
"http://dbpedia.org/resource/S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe","&nbsp;sao tome/principe","182"
"http://dbpedia.org/resource/Botswana","&nbsp;botswana","149"
"http://dbpedia.org/resource/Vatican_City","&nbsp;vatican","48"
"http://dbpedia.org/resource/Ghana","&nbsp;ghana","166"
"http://dbpedia.org/resource/Papua_New_Guinea","&nbsp;papua new   guinea","206"
"http://dbpedia.org/resource/Greece","&nbsp;greece","32"
"http://dbpedia.org/resource/Chile","&nbsp;chile","137"
"http://dbpedia.org/resource/Niger","&nbsp;niger","179"
"http://dbpedia.org/resource/Puerto_Rico","&nbsp;puerto   rico","128"
"http://dbpedia.org/resource/Armenia","&nbsp;armenia","51"
"http://dbpedia.org/resource/Brazil","&nbsp;brazil","136"
"http://dbpedia.org/resource/Taiwan","&nbsp;rep. china/taiwan","81"
"http://dbpedia.org/resource/Singapore","&nbsp;singapore","103"
"http://dbpedia.org/resource/Zambia","&nbsp;zambia","192"
"http://dbpedia.org/resource/Russia","&nbsp;russia","70"
"http://dbpedia.org/resource/Burkina_Faso","&nbsp;burkina   faso","150"
"http://dbpedia.org/resource/Djibouti","&nbsp;djibouti","160"
"http://dbpedia.org/resource/France","&nbsp;france","30"
"http://dbpedia.org/resource/Mozambique","&nbsp;mozambique","177"
"http://dbpedia.org/resource/Kenya","&nbsp;kenya","169"
"http://dbpedia.org/resource/Germany","&nbsp;germany","31"
"http://dbpedia.org/resource/Malaysia","&nbsp;malaysia","100"
"http://dbpedia.org/resource/Cuba","&nbsp;cuba","116"
"http://dbpedia.org/resource/Kiribati","&nbsp;kiribati","198"
"http://dbpedia.org/resource/Samoa","&nbsp;samoa","207"
"http://dbpedia.org/resource/Tonga","&nbsp;tonga","209"
"http://dbpedia.org/resource/Sierra_Leone","&nbsp;sierra   leone","185"
"http://dbpedia.org/resource/Rwanda","&nbsp;rwanda","181"
"http://dbpedia.org/resource/Tanzania","&nbsp;tanzania","189"
"http://dbpedia.org/resource/Yemen","&nbsp;yemen","15"
"http://dbpedia.org/resource/Belgium","&nbsp;belgium","26"
"http://dbpedia.org/resource/Mauritania","&nbsp;mauritania","175"
"http://dbpedia.org/resource/Luxembourg","&nbsp;luxembourg","37"
"http://dbpedia.org/resource/Nepal","&nbsp;nepal","91"
"http://dbpedia.org/resource/Italy","&nbsp;italy","35"
"http://dbpedia.org/resource/Morocco","&nbsp;morocco","20"
"http://dbpedia.org/resource/Guyana","&nbsp;guyana","140"
"http://dbpedia.org/resource/Cyprus","&nbsp;cyprus","27"
"http://dbpedia.org/resource/Bhutan","&nbsp;bhutan","88"
"http://dbpedia.org/resource/Solomon_Islands","&nbsp;solomon   islands","208"
"http://dbpedia.org/resource/Bahrain","&nbsp;bahrain","2"
"http://dbpedia.org/resource/Poland","&nbsp;poland","68"
"http://dbpedia.org/resource/Central_African_Republic","&nbsp;central   afri. rep.","154"
"http://dbpedia.org/resource/Iceland","&nbsp;iceland","33"
"http://dbpedia.org/resource/Ethiopia","&nbsp;ethiopia","163"
"http://dbpedia.org/resource/South_Africa","&nbsp;south africa","187"
"http://dbpedia.org/resource/Moldova","&nbsp;moldova","66"
"http://dbpedia.org/resource/Bulgaria","&nbsp;bulgaria","55"
"http://dbpedia.org/resource/Austria","&nbsp;austria","25"
"http://dbpedia.org/resource/Ecuador","&nbsp;ecuador","139"
"http://dbpedia.org/resource/Suriname","&nbsp;suriname","143"
"http://dbpedia.org/resource/San_Marino","&nbsp;san marino","43"
"http://dbpedia.org/resource/Mongolia","&nbsp;mongolia","83"
"http://dbpedia.org/resource/Romania","&nbsp;romania","69"
"http://dbpedia.org/resource/Honduras","&nbsp;honduras","123"
"http://dbpedia.org/resource/Iraq","&nbsp;iraq","4"
"http://dbpedia.org/resource/Sri_Lanka","&nbsp;sri lanka","93"
"http://dbpedia.org/resource/Denmark","&nbsp;denmark","28"
"http://dbpedia.org/resource/Seychelles","&nbsp;seychelles","184"
"http://dbpedia.org/resource/Laos","&nbsp;laos","99"
"http://dbpedia.org/resource/Western_Roman_Empire","&nbsp;western   europe","23"
"http://dbpedia.org/resource/Nicaragua","&nbsp;nicaragua","126"
"http://dbpedia.org/resource/Gabon","&nbsp;gabon","164"
"http://dbpedia.org/resource/Cape_Verde","&nbsp;cape verde","153"
"http://dbpedia.org/resource/Netherlands","&nbsp;netherlands","40"
"http://dbpedia.org/resource/Côte_d'Ivoire","&nbsp;cote d'ivoire","159"
"http://dbpedia.org/resource/Republic_of_the_Congo","&nbsp;congo   republic of","158"
"http://dbpedia.org/resource/Libya","&nbsp;libya","19"
"http://dbpedia.org/resource/Costa_Rica","&nbsp;costa rica","115"
"http://dbpedia.org/resource/Syria","&nbsp;syria","12"
"http://dbpedia.org/resource/Oman","&nbsp;oman","9"
"http://dbpedia.org/resource/Norway","&nbsp;norway","41"
"http://dbpedia.org/resource/Belize","&nbsp;belize","113"
"http://dbpedia.org/resource/Croatia","&nbsp;croatia","56"
"http://dbpedia.org/resource/Hong_Kong","&nbsp;hong kong","79"
"http://dbpedia.org/resource/Saint_Kitts_and_Nevis","&nbsp;st. kitts/nevis","129"
"http://dbpedia.org/resource/Lebanon","&nbsp;lebanon","8"
"http://dbpedia.org/resource/Spain","&nbsp;spain","44"
"http://dbpedia.org/resource/Uruguay","&nbsp;uruguay","144"
"http://dbpedia.org/resource/Canada","&nbsp;canada","107"
"http://dbpedia.org/resource/Jordan","&nbsp;jordon","6"
"http://dbpedia.org/resource/Namibia","&nbsp;namibia","178"
"http://dbpedia.org/resource/Kuwait","&nbsp;kuwait","7"
"http://dbpedia.org/resource/Tajikistan","&nbsp;tajikistan","74"
"http://dbpedia.org/resource/Turkmenistan","&nbsp;turkmenistan","75"
"http://dbpedia.org/resource/Togo","&nbsp;togo","190"
"http://dbpedia.org/resource/Japan","&nbsp;japan","82"
"http://dbpedia.org/resource/The_Gambia","&nbsp;gambia","165"
"http://dbpedia.org/resource/Malta","&nbsp;malta","38"
"http://dbpedia.org/resource/Switzerland","&nbsp;switzerland","46"
"http://dbpedia.org/resource/Uganda","&nbsp;uganda","191"
"http://dbpedia.org/resource/United_Arab_Emirates","&nbsp;united   arab emir.","14"
"http://dbpedia.org/resource/Egypt","&nbsp;egypt","18"
"http://dbpedia.org/resource/Benin","&nbsp;benin","148"
"http://dbpedia.org/resource/Marshall_Islands","&nbsp;marshall   islands","199"
"http://dbpedia.org/resource/Senegal","&nbsp;senegal","183"
"http://dbpedia.org/resource/Cook_Islands","&nbsp;cook islands","196"
"http://dbpedia.org/resource/Burundi","&nbsp;burundi","151"
"http://dbpedia.org/resource/Vanuatu","&nbsp;vanuatu","211"
"http://dbpedia.org/resource/India","&nbsp;india","89"
"http://dbpedia.org/resource/Dominican_Republic","&nbsp;dominican   rep.","118"
"http://dbpedia.org/resource/Cambodia","&nbsp;cambodia","96"
"http://dbpedia.org/resource/Saint_Lucia","&nbsp;st. lucia","130"
"http://dbpedia.org/resource/Liechtenstein","&nbsp;liechtenstein","36"
"http://dbpedia.org/resource/Hungary","&nbsp;hungary","60"
"http://dbpedia.org/resource/Federated_States_of_Micronesia","&nbsp;micronesia","200"
"http://dbpedia.org/resource/The_Bahamas","&nbsp;bahamas","111"
"http://dbpedia.org/resource/Equatorial_Guinea","&nbsp;equatorial   guinea","161"
"http://dbpedia.org/resource/Malawi","&nbsp;malawi","173"
"http://dbpedia.org/resource/Guatemala","&nbsp;guatemala","121"
"http://dbpedia.org/resource/Saudi_Arabia","&nbsp;saudi arabia","11"
"http://dbpedia.org/resource/Colombia","&nbsp;colombia","138"
"http://dbpedia.org/resource/Philippines","&nbsp;philippines","102"
"http://dbpedia.org/resource/Madagascar","&nbsp;madagascar","172"
"http://dbpedia.org/resource/East_Timor","&nbsp;east timor","97"
"http://dbpedia.org/resource/United_Kingdom","&nbsp;united   kingdom","47"
"http://dbpedia.org/resource/Turkey","&nbsp;turkey","13"
"http://dbpedia.org/resource/Peru","&nbsp;peru","142"
"http://dbpedia.org/resource/Mexico","&nbsp;mexico","125"
"http://dbpedia.org/resource/Argentina","&nbsp;argentina","134"
"http://dbpedia.org/resource/New_Zealand","&nbsp;new zealand","203"
"http://dbpedia.org/resource/Tuvalu","&nbsp;tuvalu","210"
"http://dbpedia.org/resource/Palau","&nbsp;palau","205"
"http://dbpedia.org/resource/Grenada","&nbsp;grenada","120"
"http://dbpedia.org/resource/Ukraine","&nbsp;ukraine","76"
"http://dbpedia.org/resource/Bangladesh","&nbsp;bangladesh","87"
"http://dbpedia.org/resource/Estonia","&nbsp;estonia","58"
"http://dbpedia.org/resource/United_States","&nbsp;united   states","108"
"http://dbpedia.org/resource/Northern_Mariana_Islands","&nbsp;northern   mariana is","204"
"http://dbpedia.org/resource/North_Korea","&nbsp;north korea","84"
"http://dbpedia.org/resource/Burma","&nbsp;myanmar/burma","101"
"http://dbpedia.org/resource/Nauru","&nbsp;nauru","201"
"http://dbpedia.org/resource/Antigua_and_Barbuda","&nbsp;antigua/barbuda","110"
"http://dbpedia.org/resource/Angola","&nbsp;angola","147"
"http://dbpedia.org/resource/South_Korea","&nbsp;south korea","85"
"http://dbpedia.org/resource/South_Africa","&nbsp;africa","146"
"http://dbpedia.org/resource/Haiti","&nbsp;haiti","122"
"http://dbpedia.org/resource/Swaziland","&nbsp;swaziland","188"
