"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Christopher Paul Curtis","Bud , Not Buddy"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Avi","Crispin"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Louis Sachar","Holes"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Virginia Euwer Wolff",""
"",""
"",""
"T . A . Barron",""
"",""
"",""
"",""
"",""
"",""
"",""
"Patricia Reilly Giff",""
"",""
"",""
"",""
"",""
"Jennifer L . Holm",""
"",""
"",""
"Patricia Reilly Giff",""
"Virginia Euwer Wolff",""
"",""
"",""
"Ji - li Jiang",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Phyllis Reynolds Naylor","Shiloh"
"",""
"Linda Sue Park","A Single Shard"
"",""
"",""
"",""
"",""
"M . E . Kerr",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Virginia Euwer Wolff",""
"Avi",""
"E . B . White",""
"",""
"",""
"",""
"",""
"E . L . Konigsburg",""
"",""
"",""
"Sharon Creech","Walk Two Moons"
"",""
"Christopher Paul Curtis",""
"",""
"Carol Plum - Ucci",""
"",""
"",""
"",""
"",""
"",""
"",""

