"http://dbpedia.org/resource/Pinocchio","Pinocchio","1"
"http://dbpedia.org/resource/Dumbo","Dumbo","3"
"http://dbpedia.org/resource/Bambi","Bambi","4"
"http://dbpedia.org/resource/Saludos_Amigos","Saludos Amigos","5"
"http://dbpedia.org/resource/The_Three_Caballeros","The Three Caballeros","6"
"http://dbpedia.org/resource/Make_Mine_Music","Make Mine Music","7"
"http://dbpedia.org/resource/Melody_Time","Melody Time","9"
"http://dbpedia.org/resource/Cinderella","Cinderella","11"
"http://dbpedia.org/resource/Peter_Pan","Peter Pan","13"
"http://dbpedia.org/resource/The_Sword_in_the_Stone_(film)","The Sword in the Stone","17"
"http://dbpedia.org/resource/The_Aristocrats_(film)","The Aristocats","19"
"http://dbpedia.org/resource/The_Many_Adventures_of_Winnie_the_Pooh","The Many Adventures of Winnie the Pooh","21"
"http://dbpedia.org/resource/The_Black_Cauldron_(film)","The Black Cauldron","24"
"http://dbpedia.org/resource/The_Great_Mouse_Detective","The Great Mouse Detective","25"
"http://dbpedia.org/resource/The_Little_Mermaid","The Little Mermaid","27"
"http://dbpedia.org/resource/The_Rescuers_Down_Under","The Rescuers Down Under","28"
"http://dbpedia.org/resource/The_Beauty_And_The_Beast","Beauty and the Beast","29"
"http://dbpedia.org/resource/Aladdin_(1992_Disney_film)","Aladdin","30"
"http://dbpedia.org/resource/The_Lion_King","The Lion King","31"
"http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame","The Hunchback of Notre Dame","33"
"http://dbpedia.org/resource/Mulan","Mulan","35"
"http://dbpedia.org/resource/Tarzan","Tarzan","36"
"http://dbpedia.org/resource/The_Emperor's_New_Groove","The Emperors New Groove -","38"

