"http://dbpedia.org/resource/Assateague_State_Park","Assateague State Park","0"
"http://dbpedia.org/resource/Cunningham_Falls_State_Park","Cunningham Falls State Park","2"
"http://dbpedia.org/resource/Deep_Creek_Lake_State_Park","Deep Creek State Park","3"
"http://dbpedia.org/resource/Herrington_Manor_State_Park","Herrington Manor State Park","6"
"http://dbpedia.org/resource/Janes_Island_State_Park","Janes Island State Park","7"
"http://dbpedia.org/resource/Patapsco_Valley_State_Park","Patapsco Valley State Park","10"
"http://dbpedia.org/resource/Point_Lookout_State_Park","Point Lookout State Park","12"
"http://dbpedia.org/resource/Rocky_Gap_State_Park","Rocky Gap State Park","13"
"http://dbpedia.org/resource/Sandy_Point_State_Park","Sandy Point State Park","14"

