"http://dbpedia.org/resource/Vector_Prime","Vector Prime","0"
"http://dbpedia.org/resource/Dark_Tide:_Onslaught","Dark Tide I : Onslaught","1"
"http://dbpedia.org/resource/Balance_Point","Balance Point","9"
"http://dbpedia.org/resource/Star_by_Star","Star by Star","14"
"http://dbpedia.org/resource/Dark_Journey","Dark Journey","16"
"http://dbpedia.org/resource/Traitor_(Star_Wars_novel)","Traitor","20"
"http://dbpedia.org/resource/Destiny's_Way","Destiny&apos;s Way","21"
"http://dbpedia.org/resource/Ylesia_(novel)","Ylesia","22"
"http://dbpedia.org/resource/The_Final_Prophecy","The Final Prophecy","26"
"http://dbpedia.org/resource/The_Unifying_Force","The Unifying Force","27"

