"Amsterdam News","New York City",""
"Financial Times","New York City",""
"Wall Street Journal / Money &amp; Investing Update","New York City",""
"Wall Street Journal / Personal Technology","New York City",""
"New York Post","New York City",""
"New York Daily News","New York",""
"New York Observer","( New York",""
"New York Times , Full Edition","New York City",""
"","",""
"Staten Island Advance","Staten Island",""
"The Village Voice","New York City",""
"Albany Times Union","Albany",""
"","",""
"","",""
"","",""
"","",""
"Buffalo News , The","Buffalo",""
"Business First","Buffalo",""
"Business Strategies Newspaper","Rochester",""
"Carnarsie Courier","Brooklyn",""
"","",""
"Citizen , The","Auburn",""
"","",""
"","",""
"","",""
"","",""
"Daily Freeman , The","Kingston",""
"Daily Gazette , The","Schenectady",""
"Daily Sentinel","Rome",""
"Daily Star , The","Oneonta",""
"","",""
"Democrat and Chronicle","Rochester",""
"Dunkirk Observer","Dunkirk",""
"","",""
"","",""
"Evening Sun , The","Norwich",""
"Evening Telegram , The","Herkimer",""
"Evening Times , The","Little Falls",""
"Evening Tribune , The","Hornell",""
"","",""
"Finger Lake Times , The","Geneva",""
"","",""
"","Fulton Daily News",""
"","",""
"","",""
"","",""
"Gotham Gazette","New York",""
"Great Neck Record","Great Neck",""
"Greenwood Lake and West Milford News","Greenwood Lake",""
"Herald Community Newspapers","Lawrence",""
"Hicksville Illustrated News","Hicksville",""
"Independent , The","East Hampton",""
"","",""
"Ithaca Journal","Ithaca",""
"","",""
"Journal News , The","White Plains",""
"Lake and Valley Clarion , The","Livingston County",""
"Leader , The","Corning",""
"Leader - Herald , The","Gloversville",""
"LeRoy Pennysaver","LeRoy",""
"Levittown Tribune","Levittown",""
"","",""
"","",""
"Long Island Business News","Ronkonkoma",""
"Long Island Times","",""
"Manhasset Press","Manhasset",""
"Merrick Herald","Merrick",""
"Massapequan Observer","Massapequa Park",""
"Mineola American","Mineola",""
"Nassau Herald","Nassau",""
"Niagara Falls Reporter","Niagara Falls",""
"Niagara Gazette","Niagara Falls",""
"North County News","Yorktown Heights",""
"Nyack Villager","Nyack",""
"Observer - Dispatch","Utica",""
"","",""
"Olean Times Herald , The","Olean",""
"Oneida Daily Dispatch","Oneida",""
"Oneida - Madison Pennysaver","Clinton",""
"Oyster Bay Enterprise - Pilot","Oyster Bay",""
"The Patriot and Free Press","Cuba",""
"Pelham Weekly","Pelham",""
"Plainview - Old Bethpage Herald","Plainview",""
"Port Washington News","Port Washington",""
"Post - Star","Glens Falls",""
"Poughkeepsie Journal","Poughkeepsie",""
"Press and Sun - Bulletin","Binghamton",""
"Press - Republican","Plattsburgh",""
"Putnam County News and Recorder","Cold Spring",""
"Queens Chronicle","Queens",""
"Queens Courier , The","Bayside",""
"The Queens Gazette","Queens",""
"Queens Tribune","Fresh Meadows",""
"Record , The","Troy",""
"River Reporter","Narrowsburg",""
"Riverdale Review","Bronx",""
"Rochester Business Journal","Rochester",""
"Democrat and Chronicle","Rochester",""
"","",""
"","",""
"Sag Harbor Express","Sag Harbor",""
"Saratogian , The","Saratoga Springs",""
"Sentinel","Rome",""
"","",""
"Star - Gazette","Elmira",""
"Suffolk Times","Mattituck",""
"Sullivan County Democrat","Callicoon",""
"Syosset - Jericho Tribune","Syosset",""
"Syracuse Newspapers","Syracuse",""
"Three Village Times","Elmont",""
"Times - Beacon - Record Newspapers","Setauket",""
"Times Herald - Record , The","Middletown",""
"Valley Stream Herald","Valley Stream",""
"Village Herald","Lynbrook",""
"The Villager","New York",""
"Wave of Long Island","Rockawave",""
"Watertown Daily Times , The","Watertown",""
"Wellsville Daily Reporter","Wellsville",""
"Westbury Times","Westbury",""
"Westchester Today","Westchester",""

