"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Bill Martin",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Peggy Rathmann",""
"",""
"",""
"William Steig",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Kevin Henkes",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Eric Rohmann","My Friend Rabbit"
"",""
"",""
"",""
"",""
"",""
"",""
"",""
"Kevin Henkes",""
"",""
"",""
"",""
"",""
"",""
"",""
"Chris Van Allsburg","The Polar Express"
"",""
"",""
"",""
"",""
"",""
"Ezra Jack Keats","The Snowy Day"
"",""
"",""
"",""
"",""
"",""
"",""
"David Wiesner","The Three Pigs"
"",""
"",""
"",""
"",""
"",""
"",""
"David Wiesner","Tuesday"
"",""
"",""
"",""
"",""
"Maurice Sendak","Where the Wild Things Are"
"",""
"",""
"",""
"",""

