"Eurasian Woodcock","Scolopax rusticola",""
"Amami Woodcock","Scolopax mira",""
"Rufous Woodcock","Scolopax saturata",""
"Sulawesi Woodcock","Scolopax celebensis",""
"Moluccan Woodcock","Scolopax rochussenii",""
"American Woodcock","Scolopax minor",""
"Solitary Snipe","Gallinago solitaria",""
"Latham&apos;s Snipe","Gallinago hardwickii",""
"Wood Snipe","Gallinago nemoricola",""
"Pintail Snipe","Gallinago stenura",""
"Swinhoe&apos;s Snipe","Gallinago megala",""
"Great Snipe","Gallinago media",""
"Common Snipe","Gallinago gallinago",""
"African Snipe","Gallinago nigripennis",""
"Madagascar Snipe","Gallinago macrodactyla",""
"South American Snipe","Gallinago paraguaiae",""
"Puna Snipe","Gallinago andina",""
"Noble Snipe","Gallinago nobilis",""
"Giant Snipe","Gallinago undulata",""
"Andean Snipe","Gallinago jamesoni",""
"Fuegian Snipe","Gallinago stricklandii",""
"Imperial Snipe","Gallinago imperialis",""
"Jack Snipe","Lymnocryptes minimus",""
"Chatham Islands Snipe","Coenocorypha pusilla",""
"Subantarctic Snipe","Coenocorypha aucklandica",""
"Black - tailed Godwit","Limosa limosa",""
"Hudsonian Godwit","Limosa haemastica",""
"Bar - tailed Godwit","Limosa lapponica",""
"Marbled Godwit","Limosa fedoa",""
"Little Curlew","Numenius minutus",""
"Eskimo Curlew","Numenius borealis",""
"Whimbrel","Numenius phaeopus",""
"Bristle - thighed Curlew","Numenius tahitiensis",""
"Slender - billed Curlew","Numenius tenuirostris",""
"Eurasian Curlew","Numenius arquata",""
"Long - billed Curlew","Numenius americanus",""
"Far Eastern Curlew","Numenius madagascariensis",""
"Upland Sandpiper","Bartramia longicauda",""
"Spotted Redshank","Tringa erythropus",""
"Common Redshank","Tringa totanus",""
"Marsh Sandpiper","Tringa stagnatilis",""
"Common Greenshank","Tringa nebularia",""
"Nordmann&apos;s Greenshank","Tringa guttifer",""
"Greater Yellowlegs","Tringa melanoleuca",""
"Lesser Yellowlegs","Tringa flavipes",""
"Solitary Sandpiper","Tringa solitaria",""
"Green Sandpiper","Tringa ochropus",""
"Wood Sandpiper","Tringa glareola",""
"Terek Sandpiper","Tringa cinerea",""
"Common Sandpiper","Tringa hypoleucos",""
"","",""
"Grey - tailed Tattler","Tringa brevipes",""
"Wandering Tattler","Tringa incana",""
"Willet","Catoptrophorus semipalmatus",""
"Tuamotu Sandpiper","Prosobonia cancellata",""
"Tahitian Sandpiper","Prosobonia leucoptera",""
"Ruddy Turnstone","Arenaria interpres",""
"Black Turnstone","Arenaria melanocephala",""
"Short - billed Dowitcher","Limnodromus griseus",""
"Long - billed Dowitcher","Limnodromus scolopaceus",""
"Asian Dowitcher","Limnodromus semipalmatus",""
"","",""
"Great Knot","Calidris tenuirostris",""
"Red Knot","Calidris canutus",""
"Sanderling","Calidris alba",""
"Semipalmated Sandpiper","Calidris pusilla",""
"Western Sandpiper","Calidris mauri",""
"Little Stint","Calidris minuta",""
"Rufous - necked Stint","Calidris ruficollis",""
"Temminck&apos;s Stint","Calidris temminckii",""
"Long - toed Stint","Calidris subminuta",""
"Least Sandpiper","Calidris minutilla",""
"White - rumped Sandpiper","Calidris fuscicollis",""
"Baird&apos;s Sandpiper","Calidris bairdii",""
"Pectoral Sandpiper","Calidris melanotos",""
"Sharp - tailed Sandpiper","Calidris acuminata",""
"Purple Sandpiper","Calidris maritima",""
"Rock Sandpiper","Calidris ptilocnemis",""
"","",""
"Curlew Sandpiper","Calidris ferruginea",""
"","",""
"Buff - breasted Sandpiper","Tryngites subruficollis",""
"Spoonbill Sandpiper","Eurynorhynchus pygmeus",""
"Broad - billed Sandpiper","Limicola falcinellus",""
"Ruff","Philomachus pugnax",""
"Wilson&apos;s Phalarope","Steganopus tricolor",""
"Red - necked Phalarope","Phalaropus lobatus",""
"Red Phalarope","Phalaropus fulicaria",""

