"http://dbpedia.org/resource/Vector_Prime","Vector Prime","0"
"http://dbpedia.org/resource/Onslaught_(novel)","Onslaught","1"
"http://dbpedia.org/resource/Balance_Point","Balance Point","3"
"http://dbpedia.org/resource/Star_by_Star","Star by Star","6"
"http://dbpedia.org/resource/Dark_Journey","Dark Journey","7"
"http://dbpedia.org/resource/Traitor_(Star_Wars_novel)","Traitor","9"
"http://dbpedia.org/resource/Destiny's_Way","Destiny&apos;s Way","10"
"http://dbpedia.org/resource/Ylesia_(novel)","Ylesia","11"
"http://dbpedia.org/resource/The_Final_Prophecy","The Final Prophecy","13"
"http://dbpedia.org/resource/The_Unifying_Force","The Unifying Force","14"

