"http://dbpedia.org/resource/Alexander_Mackenzie","Alexander Mackenzie","1"
"http://dbpedia.org/resource/Wilfrid_Laurier","Wilfrid Laurier","3"
"http://dbpedia.org/resource/William_Lyon_Mackenzie_King","William Lyon Mackenzie King","5"
"http://dbpedia.org/resource/Louis_St._Laurent","Louis St . Laurent","6"
"http://dbpedia.org/resource/Lester_B._Pearson","Lester B . Pearson","7"
"http://dbpedia.org/resource/Pierre_Trudeau","Pierre Trudeau","8"
"http://dbpedia.org/resource/John_Turner","John Turner","9"
"http://dbpedia.org/resource/Jean_Chrétien","Jean ChrÃÂÃÂ©tien","10"
"http://dbpedia.org/resource/Paul_Martin","Paul Martin","11"

