"http://dbpedia.org/resource/Aquae_Sulis","Aquae Sulis","1"
"http://dbpedia.org/resource/Venta_Silurum","Venta silurum","2"
"http://dbpedia.org/resource/Durovernum_Cantiacorum","Durovernum","3"
"http://dbpedia.org/resource/Camulodunum","Camulodonum","5"
"http://dbpedia.org/resource/Noviomagus_Reginorum","Noviomagus","6"
"http://dbpedia.org/resource/Corinium_Dobunnorum","Corinium","8"
"http://dbpedia.org/resource/Dubris","Dubris","9"
"http://dbpedia.org/resource/Durnovaria","Durnovaria","10"
"http://dbpedia.org/resource/Isca_Dumnoniorum","Isca Dumnoniorum","11"
"http://dbpedia.org/resource/Ratae_Corieltauvorum","Ratae Coritanorum","13"
"http://dbpedia.org/resource/Londinium","Londinium","14"
"http://dbpedia.org/resource/Lindum_Colonia","Lindum","15"
"http://dbpedia.org/resource/Verulamium","Verulamium","17"
"http://dbpedia.org/resource/Lactodurum","Lactodorum","18"
"http://dbpedia.org/resource/Venta_Belgarum","Venta Belgarum","19"
"http://dbpedia.org/resource/Eboracum","Eboracum","20"

