"http://dbpedia.org/resource/The_Man_Who_Walked_Between_the_Towers","The Man Who Walked Between the Towers","0"
"http://dbpedia.org/resource/My_Friend_Rabbit","My Friend Rabbit","1"
"http://dbpedia.org/resource/The_Three_Pigs","The Three Pigs","2"
"http://dbpedia.org/resource/So_You_Want_to_Be_President?","So You Want to Be President ?","3"
"http://dbpedia.org/resource/Joseph_Had_a_Little_Overcoat","Joseph Had a Little Overcoat","4"
"http://dbpedia.org/resource/Snowflake_Bentley_(book)","Snowflake Bentley","5"
"http://dbpedia.org/resource/Rapunzel_(book)","Rapunzel","6"
"http://dbpedia.org/resource/Golem_(book)","Golem","7"
"http://dbpedia.org/resource/Smoky_Night","Smoky Night","9"
"http://dbpedia.org/resource/Mirette_on_the_High_Wire","Mirette on the High Wire","11"
"http://dbpedia.org/resource/Tuesday_(book)","Tuesday","12"

