"http://dbpedia.org/resource/Death_to_Smoochy","Death to Smoochy","2"
"http://dbpedia.org/resource/Man_on_the_Moon_(film)","Man on the Moon","5"
"http://dbpedia.org/resource/The_Big_Kahuna_(film)","The Big Kahuna","6"
"http://dbpedia.org/resource/The_Virgin_Suicides_(film)","The Virgin Suicides","7"
"http://dbpedia.org/resource/Living_Out_Loud","Living Out Loud","8"
"http://dbpedia.org/resource/L.A._Confidential_(film)","L . A . Confidential","9"
"http://dbpedia.org/resource/The_Rainmaker_(film)","The Rainmaker","10"
"http://dbpedia.org/resource/Mars_Attacks!","Mars Attacks","11"
"http://dbpedia.org/resource/Get_Shorty_(film)","Get Shorty","13"
"http://dbpedia.org/resource/Junior_(film)","Junior","14"
"http://dbpedia.org/resource/Hoffa","Hoffa","15"
"http://dbpedia.org/resource/Batman_Returns","Batman Returns","16"
"http://dbpedia.org/resource/The_War_of_the_Roses_(film)","The War of the Roses","17"
"http://dbpedia.org/resource/Twins_(film)","Twins","18"
"http://dbpedia.org/resource/Tin_Men","Tin Men","19"
"http://dbpedia.org/resource/The_Jewel_of_the_Nile","The Jewel of the Nile","20"
"http://dbpedia.org/resource/Romancing_the_Stone","Romancing the Stone","21"
"http://dbpedia.org/resource/Terms_of_Endearment","Terms of Endearment","22"

