"http://dbpedia.org/resource/The_Secret_of_the_Old_Clock","1 The Secret of the Old Clock","0"
"http://dbpedia.org/resource/The_Hidden_Staircase","2 The Hidden Staircase","1"
"http://dbpedia.org/resource/The_Bungalow_Mystery","3 The Bungalow Mystery","2"
"http://dbpedia.org/resource/The_Mystery_at_Lilac_Inn","4 The Mystery at Lilac Inn","3"
"http://dbpedia.org/resource/The_Secret_at_Shadow_Ranch","5 The Secret at Shadow Ranch","4"
"http://dbpedia.org/resource/The_Secret_of_Red_Gate_Farm","6 The Secret of Red Gate Farm","5"
"http://dbpedia.org/resource/The_Clue_in_the_Diary","7 The Clue in the Diary","6"
"http://dbpedia.org/resource/Nancy's_Mysterious_Letter","8 Nancy&apos;s Mysterious Letter","7"
"http://dbpedia.org/resource/The_Sign_of_the_Twisted_Candles","9 The Sign of the Twisted Candles","8"
"http://dbpedia.org/resource/The_Password_to_Larkspur_Lane","10 The Password to Larkspur Lane","9"
"http://dbpedia.org/resource/The_Clue_of_the_Broken_Locket","11 The Clue of the Broken Locket","10"
"http://dbpedia.org/resource/The_Message_in_the_Hollow_Oak","12 The Message in the Hollow Oak","11"
"http://dbpedia.org/resource/The_Mystery_of_the_Ivory_Charm","13 The Mystery of the Ivory Charm","12"
"http://dbpedia.org/resource/The_Whispering_Statue","14 The Whispering Statue","13"
"http://dbpedia.org/resource/The_Haunted_Bridge","15 The Haunted Bridge","14"
"http://dbpedia.org/resource/The_Clue_of_the_Tapping_Heels","16 The Clue of the Tapping Heels","15"
"http://dbpedia.org/resource/The_Mystery_of_the_Brass_Bound_Trunk","17 The Mystery of the Brass - Bound Trunk","16"
"http://dbpedia.org/resource/The_Mystery_at_the_Moss-Covered_Mansion","18 The Mystery at the Moss - Covered Mansion","17"
"http://dbpedia.org/resource/The_Quest_of_the_Missing_Map","19 The Quest of the Missing Map","18"
"http://dbpedia.org/resource/The_Clue_in_the_Jewel_Box","20 The Clue in the Jewel Box","19"
"http://dbpedia.org/resource/The_Secret_in_the_Old_Attic","21 The Secret in the Old Attic","20"
"http://dbpedia.org/resource/The_Clue_in_the_Crumbling_Wall","22 The Clue in the Crumbling Wall","21"
"http://dbpedia.org/resource/The_Mystery_of_the_Tolling_Bell","23 The Mystery of the Tolling Bell","22"
"http://dbpedia.org/resource/The_Clue_in_the_Old_Album","24 The Clue in the Old Album","23"
"http://dbpedia.org/resource/The_Ghost_of_Blackwood_Hall","25 The Ghost of Blackwood Hall","24"
"http://dbpedia.org/resource/The_Clue_of_the_Leaning_Chimney","26 The Clue of the Leaning Chimney","25"
"http://dbpedia.org/resource/The_Secret_of_the_Wooden_Lady","27 The Secret of the Wooden lady","26"
"http://dbpedia.org/resource/The_Clue_of_the_Black_Keys","28 The Clue of the Black Keys","27"

