"http://dbpedia.org/resource/Martin_Sheen","Martin Sheen","0"
"http://dbpedia.org/resource/Stockard_Channing","Stockard Channing","1"
"http://dbpedia.org/resource/John_Spencer_(actor)","John Spencer","2"
"http://dbpedia.org/resource/Bradley_Whitford","Bradley Whitford","3"
"http://dbpedia.org/resource/Richard_Schiff","Richard Schiff","4"
"http://dbpedia.org/resource/Rob_Lowe","Rob Lowe","5"
"http://dbpedia.org/resource/Joshua_Malina","Joshua Malina","6"
"http://dbpedia.org/resource/Allison_Janney","Allison Janney","7"
"http://dbpedia.org/resource/Janel_Moloney","Janel Moloney","8"
"http://dbpedia.org/resource/Dulé_Hill","DulÃÂ© Hill","9"
"http://dbpedia.org/resource/Moira_Kelly","Moira Kelly","10"
"http://dbpedia.org/resource/Mary_McCormack","Mary McCormack","11"
"http://dbpedia.org/resource/Jimmy_Smits","Jimmy Smits","12"
"http://dbpedia.org/resource/Alan_Alda","Alan Alda","13"

