"http://dbpedia.org/resource/Calleva_Atrebatum","Calleva Atrebatum","0"
"http://dbpedia.org/resource/Venta_Belgarum","Venta Belgarum","1"
"http://dbpedia.org/resource/Isurium_Brigantum","Isurium Brigantum","2"
"http://dbpedia.org/resource/Durovernum_Cantiacorum","Durovernum Cantiacorum","3"
"http://dbpedia.org/resource/Ratae_Corieltauvorum","Ratae Coritanorum","4"
"http://dbpedia.org/resource/Viroconium_Cornoviorum","Viroconium Cornoviorum","5"
"http://dbpedia.org/resource/Corinium_Dobunnorum","Corinium Dobunnorum","6"
"http://dbpedia.org/resource/Isca_Dumnoniorum","Isca Dumnoniorum","7"
"http://dbpedia.org/resource/Venta_Icenorum","Venta Icenorum","8"
"http://dbpedia.org/resource/Noviomagus_Reginorum","Noviomagus Regnensium","9"
"http://dbpedia.org/resource/Venta_Silurum","Venta Silurum","10"

