"http://dbpedia.org/resource/NULL","Herbert Hoover Presidential Library and Museum","1"
"http://dbpedia.org/resource/NULL","Franklin D . Roosevelt Library and Museum","2"
"http://dbpedia.org/resource/NULL","Harry S . Truman Library and Museum","3"
"http://dbpedia.org/resource/Eisenhower_Presidential_Center","Dwight D . Eisenhower Presidential Library","4"
"http://dbpedia.org/resource/NULL","Lyndon B . Johnson Library and Museum","6"
"http://dbpedia.org/resource/NULL","Richard Nixon Library and Birthplace Foundation","7"
"http://dbpedia.org/resource/Gerald_R._Ford_Presidential_Library","Gerald R . Ford Library and Museum","8"
"http://dbpedia.org/resource/NULL","Jimmy Carter Library and Museum","9"
"http://dbpedia.org/resource/Ronald_Reagan_Presidential_Library","Ronald W . Reagan Presidential Library","10"

