"http://dbpedia.org/resource/Dulé_Hill","Dule Hill","0"
"http://dbpedia.org/resource/Allison_Janney","Allison Janney","1"
"http://dbpedia.org/resource/Moira_Kelly","Moira Kelly","2"
"http://dbpedia.org/resource/Rob_Lowe","Rob Lowe","3"
"http://dbpedia.org/resource/Janel_Moloney","Janel Moloney","4"
"http://dbpedia.org/resource/Richard_Schiff","Richard Schiff","5"
"http://dbpedia.org/resource/Martin_Sheen","Martin Sheen","6"
"http://dbpedia.org/resource/John_Spencer_(actor)","John Spencer","7"
"http://dbpedia.org/resource/Bradley_Whitford","Bradley Whitford","8"

