"http://dbpedia.org/resource/CLEAR ATTACHNENT","Gravissimas","8"
"http://dbpedia.org/resource/Testem_Benevolentiae_Nostrae","Testem Benevolentiae Nostrae","15"
"http://dbpedia.org/resource/Providentissimus_Deus","Providentissimus Deus","34"
"http://dbpedia.org/resource/Inimica_vis","Inimica Vis","39"
"http://dbpedia.org/resource/Rerum_Novarum","Rerum Novarum","46"
"http://dbpedia.org/resource/Officio_Sanctissimo","Officio Sanctissimo","60"
"http://dbpedia.org/resource/Humanum_Genus","Humanum Genus","69"
"http://dbpedia.org/resource/Etsi_Nos","Etsi Nos","74"
"http://dbpedia.org/resource/Sancta_Civitas","Sancta Dei Civitas","77"

