"http://dbpedia.org/resource/Vector_Prime","Vector Prime","0"
"http://dbpedia.org/resource/Dark_Tide:_Onslaught","Dark Tide : Onslaught","1"
"http://dbpedia.org/resource/Balance_Point","Balance Point","5"
"http://dbpedia.org/resource/Star_by_Star","Star by Star","10"
"http://dbpedia.org/resource/Dark_Journey","Dark Journey","11"
"http://dbpedia.org/resource/Traitor_(Star_Wars_novel)","Traitor","15"
"http://dbpedia.org/resource/Destiny's_Way","Destiny&apos;s Way","16"
"http://dbpedia.org/resource/Ylesia_(novel)","Ylesia","17"
"http://dbpedia.org/resource/The_Final_Prophecy","The Final Prophecy","21"
"http://dbpedia.org/resource/The_Unifying_Force","The Unifying Force","22"

