"http://dbpedia.org/resource/Dr._No_(film)","Dr . No","0"
"http://dbpedia.org/resource/From_Russia_with_Love_(film)","From Russia With Love","1"
"http://dbpedia.org/resource/Goldfinger_(film)","Goldfinger","2"
"http://dbpedia.org/resource/Thunderball_(film)","Thunderball","3"
"http://dbpedia.org/resource/You_Only_Live_Twice_(film)","You Only Live Twice","4"
"http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film)","On Her Majesty&apos;s Secret Service","5"
"http://dbpedia.org/resource/Diamonds_Are_Forever_(film)","Diamonds Are Forever","6"
"http://dbpedia.org/resource/NULL","Live And Let Die","7"
"http://dbpedia.org/resource/The_Man_with_the_Golden_Gun_(film)","Man With The Golden Gun","8"
"http://dbpedia.org/resource/The_Spy_Who_Loved_Me_(film)","The Spy Who Loved Me","9"
"http://dbpedia.org/resource/Moonraker_(film)","Moonraker","10"
"http://dbpedia.org/resource/For_Your_Eyes_Only_(film)","For Your Eyes Only","11"
"http://dbpedia.org/resource/Octopussy","Octopussy","12"
"http://dbpedia.org/resource/The_Living_Daylights","The Living Daylights","13"
"http://dbpedia.org/resource/Licence_to_Kill","Licence To Kill","14"
"http://dbpedia.org/resource/NULL","GoldenEye","16"
"http://dbpedia.org/resource/Tomorrow_Never_Dies","Tomorrow Never Dies","17"
"http://dbpedia.org/resource/The_World_Is_Not_Enough","The World Is Not Enough","18"
"http://dbpedia.org/resource/Die_Another_Day","Die Another Day","20"

