"http://dbpedia.org/resource/Bud,_Not_Buddy","Bud , Not Buddy","0"
"http://dbpedia.org/resource/Holes_(novel)","Holes","1"
"http://dbpedia.org/resource/Out_of_the_Dust","Out of the Dust","2"
"http://dbpedia.org/resource/The_View_from_Saturday","The View From Saturday","3"
"http://dbpedia.org/resource/Walk_Two_Moons","Walk Two Moons","5"
"http://dbpedia.org/resource/The_Giver","The Giver","6"
"http://dbpedia.org/resource/Missing_May","Missing May","7"
"http://dbpedia.org/resource/Shiloh_(novel)","Shiloh","8"
"http://dbpedia.org/resource/Maniac_Magee","Maniac Magee","9"
"http://dbpedia.org/resource/Number_the_Stars","Number the Stars","10"
"http://dbpedia.org/resource/The_Whipping_Boy","The Whipping Boy","13"
"http://dbpedia.org/resource/Dear_Mr._Henshaw","Dear Mr . Henshaw","16"
"http://dbpedia.org/resource/Jacob_Have_I_Loved","Jacob Have I Loved","19"
"http://dbpedia.org/resource/The_Westing_Game","The Westing Game","21"
"http://dbpedia.org/resource/Bridge_to_Terabithia_(novel)","Bridge to Terabithia","22"
"http://dbpedia.org/resource/Roll_of_Thunder,_Hear_My_Cry","Roll of Thunder , Hear My Cry","23"
"http://dbpedia.org/resource/The_Grey_King","The Grey King","24"
"http://dbpedia.org/resource/M._C._Higgins,_the_Great","M . C . Higgins , the Great","25"
"http://dbpedia.org/resource/The_Slave_Dancer","The Slave Dancer","26"
"http://dbpedia.org/resource/Julie_of_the_Wolves","Julie of the Wolves","27"
"http://dbpedia.org/resource/Summer_of_the_Swans","Summer of the Swans","29"
"http://dbpedia.org/resource/NULL","Sounder","30"
"http://dbpedia.org/resource/The_High_King","The High King","31"
"http://dbpedia.org/resource/From_the_Mixed-Up_Files_of_Mrs._Basil_E._Frankweiler","From the Mixed - up Files of Mrs . Basil E . Frankweiler","32"
"http://dbpedia.org/resource/Up_a_Road_Slowly","Up a Road Slowly","33"
"http://dbpedia.org/resource/I,_Juan_de_Pareja","I , Juan de Pareja","34"
"http://dbpedia.org/resource/Shadow_of_a_Bull","Shadow of a Bull","35"

