"http://dbpedia.org/resource/Etsi_Nos","Etsi Nos","23"
"http://dbpedia.org/resource/CLEAR ATTACHNENT","Gravissimas","29"
"http://dbpedia.org/resource/Humanum_Genus","Humanum Genus","30"
"http://dbpedia.org/resource/Inimica_vis","Inimica Vis","36"
"http://dbpedia.org/resource/Officio_Sanctissimo","Officio Sanctissimo","50"
"http://dbpedia.org/resource/Providentissimus_Deus","Providentissimus Deus","57"
"http://dbpedia.org/resource/Rerum_Novarum","Rerum Novarum","70"
"http://dbpedia.org/resource/Sancta_Civitas","Sancta Dei Civitas","72"
"http://dbpedia.org/resource/Testem_Benevolentiae_Nostrae","Testem Benevolentiae Nostrae","80"

