"http://dbpedia.org/resource/Clinton_Presidential_Center","Clinton Presidential","0"
"http://dbpedia.org/resource/George_H._W._Bush","George Bush","1"
"http://dbpedia.org/resource/Jimmy_Carter","Jimmy Carter","2"
"http://dbpedia.org/resource/Gerald_Ford","Gerald R . Ford","3"
"http://dbpedia.org/resource/Lyndon_B._Johnson","Lyndon Baines Johnson","4"
"http://dbpedia.org/resource/Dwight_D._Eisenhower","Dwight D . Eisenhower","6"
"http://dbpedia.org/resource/Harry_S._Truman","Truman","7"
"http://dbpedia.org/resource/Franklin_D._Roosevelt","Franklin D . Roosevelt","8"
"http://dbpedia.org/resource/Herbert_Hoover","Herbert Hoover","9"
"http://dbpedia.org/resource/Rutherford_B._Hayes","Rutherford","10"
"http://dbpedia.org/resource/Abraham_Lincoln","Abraham Lincoln","11"

